"s_x1","s_x2","s_x3","s_x4","s_x5","s_x6","s_x7","s_x8","s_x9","s_x10","s_x11","s_x12","s_x13","s_x14","s_x15","s_y","s_y2",
-0.13532,-0.29848,-0.57183,-0.46892,-0.63877,,21.519,-0.59886,635.851,636.4964,636.7576,636.8913,637.195,636.6447,635.0749,,,
0.48688,0.3509,0.17121,0.0094091,0.28778,,49.8254,-0.29341,636.4806,636.7225,636.8804,636.9722,637.2163,636.6664,635.1102,,,
0,0.48688,0.25782,-0.037619,0.42991,,50.8314,-0.084672,636.9004,636.9075,636.9879,637.0453,637.2369,636.6876,635.145,,,
-0.094082,-0.094082,0.092687,-0.13167,0.33543,,46.9799,-0.023876,636.9803,636.9498,637.0069,637.0543,637.2331,636.6966,635.1714,,,
0,-0.094082,0.25649,-0.18173,0.31173,,47.191,0.017639,637.0335,636.9843,637.0235,637.0625,637.2294,636.7054,635.1975,,,
0,0,0.39234,-0.18173,0.30857,,46.9526,0.044853,637.069,637.0126,637.0381,637.0699,637.2259,636.714,635.2232,,,
-0.023543,-0.023543,-0.1176,0.053405,0.23446,,44.3169,0.042429,637.0427,637.0085,637.0321,637.0623,637.2167,636.7194,635.2466,,,
0.0047097,-0.018834,-0.1129,0.14463,0.23918,,44.508,0.044434,637.0351,637.0106,637.0306,637.0582,637.209,636.7254,635.2701,,,
-0.029826,-0.025118,-0.048655,0.043987,0.20928,,41.4634,0.020928,636.9667,636.9778,637.0055,637.0365,637.1941,636.7275,635.2908,,,
0.0031406,-0.026687,-0.045516,0.21085,0.12892,,41.5991,0.0094197,636.9278,636.9545,636.9861,637.0187,637.1806,636.7299,635.3114,,,
-0.086363,-0.083225,-0.13184,0.25999,0.042451,,47.676,-0.066738,636.7186,636.8355,636.9003,636.9503,637.1461,636.7214,635.3245,,,
-0.064435,-0.15074,-0.17269,-0.29009,-0.056582,,48.5792,-0.1614,636.4424,636.6636,636.774,636.8493,637.0968,636.7049,635.332,,,
-0.12424,-0.18859,-0.3014,-0.41396,-0.43426,,40.621,-0.31084,635.9949,636.3793,636.5648,636.6827,637.0185,636.6731,635.3289,,,
-0.088175,-0.2123,-0.35959,-0.40807,-0.51581,,43.3103,-0.45671,635.5099,636.0449,636.3117,636.4786,636.9213,636.6309,635.3185,,,
0.070918,-0.01732,-0.29206,-0.33745,-0.44526,,52.4854,-0.46274,635.3366,635.8531,636.1465,636.3369,636.8456,636.5984,635.3141,,,
0.0015748,0.072493,-0.20431,-0.33588,-0.44213,,13.5638,-0.43592,635.2244,635.698,636.0031,636.2095,636.7732,636.5667,635.31,,,
-0.0015748,0,-0.14153,-0.31398,-0.44058,,13.5279,-0.39146,635.1463,635.5693,635.8765,636.0934,636.7033,636.5355,635.3057,,,
0.0015748,0,-0.015746,-0.3171,-0.43433,,16.3522,-0.33484,635.0975,635.4658,635.7669,635.9893,636.6365,636.5051,635.3017,,,
0,0.0015748,0.072493,-0.28736,-0.40778,,16.3522,-0.27408,635.065,635.3811,635.6711,635.895,636.5723,636.4753,635.2977,,,
0,0,0.0015748,-0.29049,-0.42027,,16.3522,-0.21328,635.0433,635.3118,635.5872,635.8098,636.5106,636.4461,635.2938,,,
0,0,0,-0.20431,-0.41403,,17.1617,-0.15516,635.0289,635.2551,635.5138,635.7327,636.4514,636.4175,635.2899,,,
0,0,0.0015748,-0.13996,-0.42027,,16.3333,-0.10142,635.0193,635.2087,635.4496,635.6629,636.3945,636.3894,635.286,,,
0,0,0,-0.015746,-0.4671,,17.4377,-0.052993,635.0128,635.1708,635.3934,635.5998,636.3398,636.3619,635.2822,,,
0,0,0,0.072493,-0.4671,,16.8459,-0.010328,635.0086,635.1397,635.3442,635.5426,636.2873,636.3349,635.2785,,,
0.14173,0.14173,0.14173,0.14331,-0.376,,43.6306,0.14139,635.3057,635.278,635.4137,635.5767,636.2721,636.3263,635.2867,,,
0,0.14173,0.14173,0.14173,-0.376,,50.1832,0.23831,635.5038,635.3911,635.4745,635.6075,636.2575,636.3179,635.2949,,,
0.19185,0.19185,0.33386,0.33544,0.073824,,81.962,0.45097,636.0425,635.7054,635.6802,635.7515,636.2913,636.3337,635.319,,,
0,0.19185,0.33386,0.33386,0.16035,,99.6154,0.5683,636.4017,635.9626,635.8601,635.8819,636.3238,636.3493,635.3429,,,
-0.40966,-0.40966,-0.077165,-0.077165,-0.32048,,44.958,0.28528,635.7711,635.6985,635.6914,635.7512,636.2527,636.3129,635.3319,,,
0,-0.40966,-0.21859,-0.077165,-0.15735,,44.8421,0.098666,635.3508,635.4824,635.5437,635.633,636.1843,636.2772,635.321,,,
-1.0906,-1.0906,-1.3068,-1.1669,-1.1124,,18.2676,-0.90121,632.7638,634.0474,634.5495,634.867,635.8473,636.1052,635.2186,,,
-0.11632,-1.2057,-1.6104,-1.2819,-1.706,,17.1244,-1.5663,630.7959,632.7406,633.5883,634.1044,635.4949,635.9221,635.1079,,,
0.13241,0.015934,-1.4801,-1.1512,-1.5759,,22.3316,-1.784,629.7606,631.8223,632.851,633.4935,635.1888,635.7591,635.0096,,,
0.043015,0.17548,-1.0323,-1.1087,-1.4408,,23.8872,-1.7773,629.1604,631.1201,632.2396,632.9665,634.9053,635.6046,634.9162,,,
0.0047774,0.047794,-1.0276,-1.2439,-1.4361,,24.0563,-1.6568,628.7703,630.551,631.7084,632.4926,634.6341,635.4539,634.8245,,,
-0.14491,-0.14014,-0.081263,-1.387,-1.5789,,22.5381,-1.5876,628.2068,629.9199,631.1299,631.9771,634.3379,635.288,634.7219,,,
-0.1515,-0.29618,-0.11645,-1.7249,-1.7049,,21.1451,-1.5556,627.5146,629.2308,630.5049,631.4202,634.016,635.1067,634.6081,,,
0.29547,0.14352,0.046201,-1.4346,-1.4191,,29.6167,-1.1877,627.6697,629.0034,630.1893,631.0926,633.7793,634.9656,634.5203,,,
0,0.29547,0.0031849,-1.0291,-1.3897,,25.7353,-0.86198,627.7731,628.8173,629.9131,630.7961,633.5519,634.8272,634.4337,,,
0.14013,0.14013,0.13854,-0.89045,-1.2546,,29.5349,-0.46546,628.1354,628.8251,629.7815,630.6117,633.3679,634.7091,634.3599,,,
0.017492,0.15765,0.3014,0.21989,-1.152,,24.6737,-0.14257,628.4136,628.8514,629.68,630.4554,633.1954,634.5954,634.2885,,,
-0.089034,-0.071558,0.36414,0.24726,-1.1763,,23.8438,0.032042,628.4124,628.7712,629.5213,630.2606,633.0077,634.473,634.2106,,,
-0.35009,-0.43881,-0.28186,-0.23579,-1.3998,,24.4458,-0.10483,627.6783,628.3055,629.1074,629.8748,632.7412,634.3093,634.1047,,,
0.0015969,-0.3485,-0.28026,-0.27709,-1.3112,,24.4923,-0.14744,627.1922,627.9263,628.7465,629.5267,632.4854,634.1491,634.0002,,,
-0.12935,-0.12775,-0.54861,-0.41083,-1.5087,,39.2505,-0.23307,626.5981,627.4688,628.3294,629.1347,632.208,633.9761,633.8865,,,
0.42852,0.29862,-0.13991,0.16106,-1.0882,,55.0868,0.10481,627.0954,627.5818,628.2995,629.0352,632.0465,633.8595,633.8097,,,
-0.054132,0.37415,-0.10503,0.25873,-1.1402,,50.2586,0.30473,627.3136,627.6123,628.2308,628.9128,631.878,633.7386,633.7294,,,
0,-0.054132,0.24592,-0.036625,-1.1417,,49.0733,0.45039,627.4591,627.6374,628.1707,628.802,631.7161,633.62,633.6502,,,
0,0,0.24432,-0.036625,-1.1417,,48.9381,0.55339,627.556,627.6578,628.1181,628.7018,631.5606,633.5037,633.5721,,,
0.18638,0.18638,0.56123,0.0095411,-0.95748,,57.9585,0.77232,628.0107,627.8873,628.2183,628.7226,631.457,633.413,633.5105,,,
-0.096992,0.089207,0.035027,-0.10493,-1.0535,,59.7148,0.82349,628.1105,627.9642,628.2298,628.6833,631.3336,633.3119,633.4416,,,
0.0079579,-0.089042,0.097172,-0.0079566,-1.0457,,52.017,0.84918,628.1936,628.0361,628.2461,628.6525,631.217,633.2139,633.3743,,,
0,0.0079579,0.097172,0.34334,-1.0457,,52.017,0.84924,628.2491,628.095,628.2603,628.6247,631.105,633.1177,633.3079,,,
0.055701,0.055701,0.15293,0.39762,-0.99055,,49.1564,0.87598,628.4027,628.2068,628.3165,628.6328,631.011,633.0305,633.247,,,
-0.062032,-0.0063658,-0.095402,0.46529,-1.192,,46.4558,0.82158,628.3752,628.2274,628.317,628.603,630.9055,632.9372,633.1817,,,
0,-0.062032,0.0015916,0.036619,-1.192,,49.4774,0.76709,628.3568,628.2442,628.3173,628.5761,630.8041,632.8458,633.1173,,,
-0.42494,-0.42494,-0.43128,-0.33453,-1.8003,,46.9163,0.37285,627.4545,627.7726,627.9839,628.2974,630.602,632.7033,633.0184,,,
-0.19819,-0.62229,-0.62862,-0.53206,-1.9949,,41.2221,-0.031983,626.4397,627.1612,627.5372,627.9272,630.3592,632.539,632.9044,,,
0.16496,-0.033565,-0.52011,-0.36798,-1.4294,,50.1425,-0.13244,626.1065,626.8482,627.275,627.6903,630.1663,632.3985,632.8055,,,
0.40931,0.57494,-0.050929,-0.14628,-1.026,,49.5677,0.15873,626.7376,627.0577,627.3657,627.7198,630.0813,632.3114,632.7419,,,
0.0047771,0.41411,-0.046155,-0.044564,0.070109,,51.3861,0.35683,627.1684,627.2344,627.4487,627.7493,630.0009,632.2266,632.6795,,,
0.042992,0.047771,0.42356,-0.0095487,0.22972,,52.6519,0.51602,627.5456,627.4282,627.5551,627.8018,629.9342,632.1488,632.6215,,,
0.19895,0.24203,0.82318,0.18938,0.29632,,57.7453,0.76638,628.2137,627.814,627.8045,627.9683,629.9191,632.0974,632.5808,,,
-0.087364,0.11141,0.5692,0.046126,0.16562,,50.3636,0.82928,628.4758,628.0296,627.9539,628.0665,629.8831,632.036,632.5333,,,
0,-0.087364,0.15924,0.10823,0.16083,,53.3205,0.8397,628.6506,628.206,628.0847,628.1554,629.8484,631.9759,632.4865,,,
0.041335,0.041335,0.19585,0.14961,0.34764,,54.2453,0.84793,628.8537,628.3977,628.2316,628.2606,629.8254,631.9221,632.4438,,,
0.11442,0.1558,0.26739,0.69208,0.61489,,57.1555,0.91116,629.2291,628.6854,628.4501,628.4244,629.8314,631.8837,632.4112,,,
0.0015874,0.11601,0.069891,0.89364,0.32007,,55.8288,0.91283,629.4828,628.9226,628.6426,628.5735,629.8376,631.8462,632.3791,,,
0,0.0015874,0.15739,0.72749,0.32007,,57.8848,0.87249,629.6518,629.1167,628.811,628.7084,629.8436,631.8094,632.3475,,,
-0.0031747,-0.0031747,0.15421,0.31369,0.17651,,57.7757,0.80338,629.7579,629.2718,628.9559,628.8285,629.8486,631.773,632.316,,,
-0.093655,-0.096827,0.01907,0.21496,0.065186,,71.864,0.64528,629.6319,629.2915,629.0089,628.8811,629.8302,631.7256,632.2771,,,
-0.18272,-0.2762,-0.27779,-0.011141,-0.028644,,72.6303,0.36674,629.1646,629.0985,628.9116,628.8191,629.7674,631.6564,632.2235,,,
0.025468,-0.1573,-0.25397,-0.18426,0.34813,,69.4848,0.19368,628.9064,628.9697,628.8464,628.7782,629.7134,631.5917,632.1727,,,
0.14959,0.1751,-0.10476,0.052464,0.49663,,61.1765,0.19493,629.0476,629.0352,628.9068,628.8307,629.6984,631.5469,632.1351,,,
0.085806,0.23552,-0.015874,0.13831,0.71313,,64.2415,0.25386,629.3217,629.187,629.0272,628.9297,629.7051,631.5137,632.1051,,,
0.0015876,0.087395,0.079443,0.098528,0.28499,,62.7419,0.27763,629.5078,629.313,629.1338,629.0202,629.712,631.4814,632.0756,,,
0,0.0015876,0.26264,-0.015874,0.33931,,53.3333,0.2762,629.6319,629.4161,629.2271,629.1021,629.7186,631.4497,632.0465,,,
0,0,0.23711,-0.017461,0.33931,,60,0.25843,629.7146,629.5004,629.3087,629.1762,629.7249,631.4186,632.0178,,,
0.076205,0.076205,0.16367,0.058731,0.41577,,63.9344,0.29203,629.9297,629.6567,629.4401,629.2889,629.7498,631.3976,631.9959,,,
0.099943,0.17622,0.17781,0.16191,0.32914,,66.4762,0.37454,630.2832,629.8991,629.6338,629.4509,629.7984,631.3895,631.9825,,,
0.088749,0.18878,0.26513,0.34478,0.51567,,65.4224,0.47359,630.7054,630.1993,629.8734,629.6509,629.8671,631.3927,631.9768,,,
0.036418,0.1252,0.30164,0.56508,0.54427,,66.855,0.53461,631.0636,630.4867,630.1117,629.8536,629.9421,631.4004,631.9742,,,
0,0.036418,0.30164,0.53947,0.54427,,66.855,0.53804,631.3024,630.7218,630.3202,630.0371,630.0142,631.4079,631.9716,,,
-0.12504,-0.12504,0.099943,0.26377,0.36265,,58.3882,0.40311,631.1983,630.7706,630.404,630.1278,630.0525,631.3996,631.9586,,,
-0.014263,-0.13929,-0.014263,0.16353,0.41062,,63.6201,0.27698,631.0989,630.7941,630.466,630.2014,630.0857,631.3897,631.9446,,,
-0.1696,-0.18384,-0.27235,-0.007938,0.24032,,64.5455,0.037254,630.6759,630.6188,630.3865,630.166,630.0757,631.3589,631.9166,,,
0.028579,-0.14107,-0.28016,0.020639,0.69688,,64.6739,-0.10165,630.4539,630.5081,630.3394,630.1512,630.0731,631.3321,631.8913,,,
-0.01746,0.011114,-0.29757,0.0031752,0.87923,,56.0768,-0.20685,630.2693,630.3976,630.2845,630.1272,630.0663,631.3038,631.865,,,
0.14288,0.12539,-0.030111,0.069801,0.857,,59.2079,-0.15604,630.4462,630.4707,630.3489,630.1913,630.0951,631.2938,631.8509,,,
0,0.14288,-0.01585,-0.030111,0.44586,,59.127,-0.12461,630.5641,630.5306,630.4053,630.2493,630.1227,631.284,631.8369,,,
-0.066582,-0.066582,0.087325,-0.18526,0.37419,,54.5788,-0.16031,630.5028,630.5032,630.4021,630.2617,630.1328,631.2661,631.8176,,,
0.096767,0.03012,0.15555,-0.12504,0.42814,,59.1433,-0.10438,630.6652,630.5917,630.4756,630.3311,630.1664,631.2607,631.8067,,,
0,0.096767,0.17304,-0.12504,0.22873,,55.6351,-0.071576,630.7734,630.6641,630.5399,630.3938,630.1987,631.2553,631.7959,,,
0,0,0.03012,0,0.31638,,50,-0.054816,630.8456,630.7234,630.5962,630.4506,630.2298,631.25,631.7852,,,
0.0015848,0.0015848,0.031706,0.01585,0.31797,,43.7642,-0.047591,630.8971,630.7737,630.6467,630.5029,630.26,631.2451,631.7748,,,
0.4168,0.41839,0.51556,0.60334,0.69447,,63.583,0.28779,631.8081,631.293,631.0196,630.8008,630.3921,631.2923,631.7994,,,
0,0.4168,0.41839,0.57459,0.57938,,63.583,0.47494,632.4154,631.7179,631.3459,631.0702,630.5191,631.3386,631.8236,,,
0.058394,0.058394,0.47703,0.6509,0.63652,,73.5524,0.6055,632.9436,632.1328,631.6776,631.3492,630.6556,631.3913,631.8524,,,
0.15773,0.21621,0.63551,0.66582,0.79525,,78.0822,0.7728,633.6291,632.6541,632.0929,631.6969,630.826,631.4628,631.8941,,,
0.15591,0.31388,0.79081,0.82276,0.9556,,92.6593,0.9513,634.416,633.2607,632.5801,632.1058,631.0285,631.5524,631.9484,,,
0.0015724,0.15748,0.37404,0.89153,1.0518,,92.4823,1.0002,634.944,633.7587,633.0076,632.4767,631.2235,631.6405,632.002,,,
0.039308,0.040881,0.41349,0.83361,1.2766,,94.1586,0.9937,635.3793,634.2117,633.4129,632.836,631.4206,631.7318,632.0583,,,
0.11631,0.15566,0.47161,0.95089,1.3686,,94.0256,1.0131,635.9162,634.7168,633.86,633.2316,631.639,631.8359,632.1236,,,
0.38148,0.49823,0.69606,1.336,1.6033,,95.5603,1.261,637.0842,635.572,634.555,633.821,631.9441,631.9861,632.2203,,,
1.1151,1.5008,1.6604,2.4643,2.6482,,100,2.2363,640.2394,637.568,636.0544,635.0333,632.5169,632.2745,632.4101,,,
0.5336,1.6546,2.2013,2.5835,3.1943,,100,3.1415,643.493,639.8283,637.7976,636.4587,633.2025,632.6255,632.643,,,
0,0.5336,2.1611,2.5835,3.1943,,100,3.5078,645.662,641.6777,639.3229,637.7483,633.8612,632.9695,632.8729,,,
1.0323,1.0323,3.0958,3.582,4.2595,,100,4.3656,649.3446,644.4109,641.4963,639.5542,634.7573,633.4396,633.1887,,,
0.092887,1.1262,2.7994,3.515,4.2769,,100,4.6979,652.0031,646.758,643.4742,641.2462,635.6421,633.9125,633.5083,,,
-0.2571,-0.16446,1.4044,3.0881,3.905,,93.3412,4.3793,653.2121,648.3711,644.9937,642.6161,636.4259,634.3426,633.8013,,,
-0.20743,-0.46401,0.65692,2.8726,3.5975,,88.5939,3.7014,653.5647,649.4436,646.1532,643.726,637.1257,634.7372,634.0724,,,
0.37446,0.16625,1.0338,3.2173,3.9476,,89.4171,3.3118,654.6165,650.7666,647.4741,644.9635,637.8941,635.1725,634.3724,,,
-0.1477,0.22621,-0.14618,2.9451,3.794,,86.0368,2.6792,654.9943,651.6727,648.5086,645.9908,638.5943,635.5799,634.6555,,,
1.0324,0.88318,0.79109,3.6126,4.9969,,88.3714,2.9092,657.5029,653.6449,650.26,647.565,639.5326,636.1134,635.0246,,,
-0.3215,0.70759,0.72602,2.1406,4.6743,,83.2379,2.5254,658.4653,654.8713,651.5263,648.7864,640.3505,636.5941,635.3605,,,
-0.38159,-0.70187,0.55023,1.2108,4.452,,77.7464,1.7213,658.2668,655.4165,652.3192,649.6515,641.0376,637.0154,635.6587,,,
-0.10792,-0.4891,0.067,1.1015,4.3095,,75.9055,0.92302,657.8979,655.7335,652.9243,650.3666,641.6698,637.4143,635.9435,,,
-0.3789,-0.48642,-0.1647,-0.31064,3.9324,,69.5563,-0.05899,656.8219,655.5401,653.1425,650.7765,642.1796,637.756,636.1915,,,
-0.10387,-0.48238,-1.2875,-0.5066,3.6763,,61.4321,-0.87355,655.878,655.2583,653.2485,651.0825,642.6428,638.0775,636.4272,,,
0,-0.10387,-0.96912,-0.25014,3.6763,,56.858,-1.4517,655.2486,655.0277,653.3412,651.3594,643.0878,638.3926,636.6599,,,
0,0,-0.58978,-0.042796,3.7454,,56.858,-1.848,654.8291,654.839,653.4223,651.61,643.5153,638.7015,636.8894,,,
-0.0015291,-0.0015291,-0.4839,-0.41722,3.6435,,43.9035,-2.1066,654.5461,654.6828,653.492,651.8357,643.9257,639.004,637.1158,,,
0.0015291,0,-0.10387,-0.26839,3.6451,,42.3589,-2.2581,654.3607,654.5569,653.5542,652.0408,644.3204,639.3008,637.3393,,,
-0.17584,-0.17432,-0.17584,-1.4611,3.4628,,43.4353,-2.4773,653.8538,654.2447,653.465,652.117,644.6545,639.5689,637.5446,,,
-0.087311,-0.263,-0.263,-1.2296,3.3708,,45.1124,-2.6479,653.3259,653.8857,653.3156,652.1315,644.9531,639.8204,637.7396,,,
-0.32502,-0.41205,-0.58716,-1.1735,2.6072,,33.6811,-2.9708,652.2672,653.2065,652.9199,651.9428,645.1569,640.0249,637.904,,,
0.47527,0.14871,-0.11315,-0.59651,3.0949,,44.3596,-2.7005,652.5915,653.2126,652.9599,652.0664,645.4739,640.2866,638.1071,,,
-0.22197,0.25225,-0.3364,-0.43992,2.806,,18.3107,-2.6459,652.3243,652.9539,652.8137,652.04,645.7216,640.5144,638.2883,,,
0.22553,0.0030617,0.064334,-0.11162,2.8756,,28.0885,-2.3506,652.6362,653.0096,652.8695,652.1562,646.0172,640.7668,638.4866,,,
-0.061231,0.16416,0.090453,-0.17279,2.6526,,32.2968,-2.1532,652.7108,652.9824,652.8683,652.2232,646.2856,641.0062,638.677,,,
-0.36149,-0.4225,0.053834,-0.53365,2.2799,,28.9241,-2.2729,651.9739,652.531,652.5722,652.0591,646.4508,641.1942,638.8336,,,
0.0030746,-0.35842,-0.41639,-0.52907,2.2428,,34.4336,-2.276,651.4893,652.1654,652.3157,651.9125,646.6104,641.3789,638.9884,,,
-0.0030745,0,-0.19792,-0.53365,2.1209,,36.2273,-2.2058,651.1595,651.8626,652.0887,651.778,646.7629,641.5595,639.1409,,,
-0.1937,-0.19677,-0.61538,-0.55144,1.5358,,32.9505,-2.2466,650.5197,651.3858,651.7327,651.5363,646.8601,641.7116,639.2746,,,
0.18329,-0.010761,-0.37221,-0.28209,0.60011,,38.2275,-2.037,650.4898,651.212,651.5698,651.4309,647.0001,641.8843,639.4224,,,
0.010762,0.19407,0,0.053834,0.076923,,38.5375,-1.8197,650.4932,651.0825,651.4361,651.3423,647.1373,642.0549,639.5691,,,
0.0015373,0.0123,-0.0015372,-0.41792,0.078462,,38.5375,-1.6126,650.4988,650.9784,651.3203,651.263,647.2696,642.2223,639.714,,,
-0.046118,-0.044581,-0.044581,-0.24241,-0.98978,,40.8234,-1.4585,650.4025,650.8387,651.1815,651.1627,647.3849,642.3805,639.853,,,
-0.51368,-0.55956,-0.36504,-0.97817,-1.5898,,34.2105,-1.7305,649.225,650.1171,650.6426,650.7539,647.3647,642.4694,639.946,,,
0.36483,-0.15072,-0.18449,-0.55602,-0.97616,,47.3472,-1.5238,649.2267,649.9558,650.466,650.6088,647.4379,642.6032,640.0689,,,
-0.05391,0.31073,-0.24904,-0.24904,-0.82382,,35.0685,-1.3703,649.1111,649.7602,650.2678,650.4441,647.4944,642.7275,640.1857,,,
-0.44692,-0.50059,-0.69638,-0.6979,-1.6354,,31.9003,-1.5805,648.0674,649.0729,649.7318,650.019,647.435,642.7919,640.2624,,,
0,-0.44692,-0.65056,-0.69485,-1.4899,,25.0343,-1.634,647.3716,648.5106,649.2628,649.6343,647.378,642.8551,640.3381,,,
0.21827,0.21827,0.080387,-0.28495,-2.2837,,32.4567,-1.4027,647.3777,648.3068,649.0287,649.4206,647.3784,642.9449,640.4315,,,
-0.20698,0.010836,-0.48981,-0.6734,-2.1714,,34.7289,-1.3529,646.9352,647.8965,648.6564,649.0996,647.3263,643.0064,640.5059,,,
0.15169,-0.055608,-0.28511,-0.53344,-1.6477,,38.7637,-1.1202,646.9668,647.739,648.4531,648.9025,647.3147,643.086,640.5924,,,
-0.14837,0.0030957,0.013932,-0.68254,-1.6876,,36.5513,-1.0301,646.6678,647.4355,648.1552,648.6327,647.2659,643.1451,640.6649,,,
-0.0015478,-0.14992,0.012384,-0.63826,-1.3152,,39.5532,-0.91059,646.4652,647.1854,647.8933,648.3877,647.2186,643.2028,640.7364,,,
0,-0.0015478,-0.20544,-0.12522,-1.2126,,34.4262,-0.77551,646.3302,646.9808,647.6641,648.166,647.1732,643.2594,640.8069,,,
0.023218,0.023218,0.024766,-0.46517,-1.1896,,34.798,-0.61684,646.2901,646.8406,647.4824,647.9797,647.1354,643.3178,640.8784,,,
0.17641,0.19967,0.049457,-0.23579,-1.0153,,39.6325,-0.32395,646.6434,646.9333,647.4658,647.9197,647.1438,643.3977,640.9642,,,
0.049432,0.22593,0.24765,0.26162,-0.96486,,41.6776,-0.066194,646.9856,647.0672,647.4913,647.896,647.1645,643.4823,641.053,,,
0.17602,0.22553,0.42566,0.43809,-0.79206,,57.4273,0.26083,647.5937,647.3841,647.6562,647.983,647.229,643.5878,641.1557,,,
-0.018495,0.15749,0.40708,0.20081,-0.63568,,47.5046,0.45271,647.9592,647.6215,647.7854,648.0503,647.2863,643.6888,641.2555,,,
0.16341,0.14488,0.54781,0.57271,-0.38634,,53.7728,0.69942,648.5561,648.0085,648.031,648.2122,647.3829,643.8088,641.368,,,
0.0030781,0.16649,0.37383,0.42347,-0.058448,,71.9075,0.83321,648.9607,648.3288,648.2484,648.3606,647.4765,643.9269,641.4793,,,
-0.041553,-0.038476,0.28255,0.5309,-0.57253,,69.7309,0.8503,649.1405,648.5417,648.4048,648.4691,647.5559,644.0372,641.5855,,,
-0.1632,-0.20469,-0.057027,0.36839,-0.51397,,56.126,0.69059,648.907,648.5232,648.4092,648.4663,647.5905,644.1244,641.6763,,,
0.083277,-0.080062,0.044705,0.45197,-0.65518,,68.8546,0.63107,648.9313,648.6063,648.4806,648.5152,647.645,644.2206,641.7731,,,
-0.029277,0.053976,-0.14775,0.39925,-0.62341,,62.6074,0.54285,648.8842,648.6397,648.5192,648.5414,647.6899,644.3111,641.866,,,
-0.0061653,-0.03544,-0.15698,0.21627,-0.26902,,72.1122,0.45919,648.8395,648.6597,648.5481,648.5613,647.7315,644.399,641.9572,,,
0.02158,0.015413,-0.093918,0.18837,-0.25057,,72.8595,0.40469,648.8563,648.7016,648.5908,648.5926,647.7769,644.4879,642.049,,,
0.56712,0.58882,0.63691,0.57952,0.31822,,82.9787,0.82224,650.0942,649.405,649.0882,648.9714,647.9649,644.6479,642.1884,,,
-0.030648,0.5363,0.52236,0.5673,0.4821,,81.0484,1.0167,650.8528,649.9441,649.4984,649.2951,648.1376,644.8008,642.3232,,,
-0.026059,-0.056699,0.52559,0.37707,0.27213,,77.095,1.0626,651.3019,650.3542,649.8361,649.5717,648.2969,644.9474,642.454,,,
0.17326,0.14716,0.70597,0.54789,0.43505,,78.9959,1.1765,651.9779,650.8953,650.2729,649.9297,648.4943,645.1134,642.5981,,,
-0.068878,0.10426,0.6149,0.5204,0.36433,,72.4366,1.1227,652.2786,651.2561,650.5988,650.2106,648.6663,645.2672,642.7343,,,
0.13479,0.065817,0.18236,0.82043,0.54598,,75.7884,1.1338,652.7724,651.7114,650.9939,650.5487,648.8661,645.4353,642.8803,,,
-0.11778,0.016848,0.095038,0.61789,0.94609,,66.9811,0.97182,652.8449,651.9439,651.2434,650.7812,649.0278,645.5849,643.0142,,,
-0.21899,-0.33651,-0.098129,0.42695,0.35889,,58.1735,0.62341,652.4166,651.8741,651.283,650.8554,649.1271,645.7032,643.1274,,,
-0.0015348,-0.22052,-0.27245,0.4316,0.41148,,59.5884,0.35623,652.1278,651.8151,651.3164,650.9215,649.2221,645.819,643.239,,,
-0.11051,-0.11204,-0.31399,0.29897,0.7508,,61.5459,0.062522,651.6952,651.636,651.2556,650.9128,649.2852,645.9182,643.3395,,,
-0.03073,-0.1412,-0.47877,-0.29729,0.71984,,58.2418,-0.16618,651.3401,651.4531,651.1774,650.8859,649.3379,646.0116,643.4361,,,
0.12449,0.093726,-0.23737,-0.14256,0.62559,,62.4647,-0.21286,651.3734,651.4507,651.2102,650.9386,649.4203,646.119,643.5421,,,
0.23793,0.36273,0.21947,0.12113,1.0742,,67.4629,-0.048063,651.9123,651.7306,651.4327,651.134,649.5603,646.2551,643.6672,,,
0.10873,0.34692,0.32998,0.056633,1.0309,,68.9221,0.13353,652.5082,652.0887,651.7161,651.3784,649.7227,646.4025,643.8001,,,
0.0045893,0.11332,0.44558,0.13019,1.1856,,56.4018,0.22904,652.9155,652.3871,651.9678,651.6023,649.8798,646.5476,643.9316,,,
0.0061187,0.010708,0.48261,0.0015296,1.1934,,57.8652,0.26635,653.2003,652.6385,652.1931,651.8088,650.0324,646.6906,644.0619,,,
0.030592,0.036712,0.38837,0.15008,1.2243,,59.9104,0.28502,653.4569,652.8806,652.4152,652.0146,650.1868,646.8348,644.1932,,,
0.0030582,0.033651,0.15314,0.37295,1.2039,,54.2199,0.26742,653.6346,653.0823,652.6121,652.2028,650.3359,646.9765,644.3229,,,
